,date_time,plant_id,source_key,unix time,mean ambient temperature,min ambient temperature,max ambient temperature,lrc ambient temperature,mean module temperature,min module temperature,max module temperature,lrc module temperature,mean irradiation,min irradiation,max irradiation,lrc irradiation,DC_0_post_15_min_forecast,DC_0_post_30_min_forecast,DC_0_post_45_min_forecast,DC_0_post_60_min_forecast,DC_1_post_15_min_forecast,DC_1_post_30_min_forecast,DC_1_post_45_min_forecast,DC_1_post_60_min_forecast,DC_2_post_15_min_forecast,DC_2_post_30_min_forecast,DC_2_post_45_min_forecast,DC_2_post_60_min_forecast,DC_3_post_15_min_forecast,DC_3_post_30_min_forecast,DC_3_post_45_min_forecast,DC_3_post_60_min_forecast,DC_4_post_15_min_forecast,DC_4_post_30_min_forecast,DC_4_post_45_min_forecast,DC_4_post_60_min_forecast,DC_5_post_15_min_forecast,DC_5_post_30_min_forecast,DC_5_post_45_min_forecast,DC_5_post_60_min_forecast,DC_6_post_15_min_forecast,DC_6_post_30_min_forecast,DC_6_post_45_min_forecast,DC_6_post_60_min_forecast,DC_7_post_15_min_forecast,DC_7_post_30_min_forecast,DC_7_post_45_min_forecast,DC_7_post_60_min_forecast,DC_8_post_15_min_forecast,DC_8_post_30_min_forecast,DC_8_post_45_min_forecast,DC_8_post_60_min_forecast,DC_9_post_15_min_forecast,DC_9_post_30_min_forecast,DC_9_post_45_min_forecast,DC_9_post_60_min_forecast,DC_10_post_15_min_forecast,DC_10_post_30_min_forecast,DC_10_post_45_min_forecast,DC_10_post_60_min_forecast,DC_11_post_15_min_forecast,DC_11_post_30_min_forecast,DC_11_post_45_min_forecast,DC_11_post_60_min_forecast,DC_12_post_15_min_forecast,DC_12_post_30_min_forecast,DC_12_post_45_min_forecast,DC_12_post_60_min_forecast,DC_13_post_15_min_forecast,DC_13_post_30_min_forecast,DC_13_post_45_min_forecast,DC_13_post_60_min_forecast,DC_14_post_15_min_forecast,DC_14_post_30_min_forecast,DC_14_post_45_min_forecast,DC_14_post_60_min_forecast,DC_15_post_15_min_forecast,DC_15_post_30_min_forecast,DC_15_post_45_min_forecast,DC_15_post_60_min_forecast,DC_16_post_15_min_forecast,DC_16_post_30_min_forecast,DC_16_post_45_min_forecast,DC_16_post_60_min_forecast,DC_17_post_15_min_forecast,DC_17_post_30_min_forecast,DC_17_post_45_min_forecast,DC_17_post_60_min_forecast,DC_18_post_15_min_forecast,DC_18_post_30_min_forecast,DC_18_post_45_min_forecast,DC_18_post_60_min_forecast,DC_19_post_15_min_forecast,DC_19_post_30_min_forecast,DC_19_post_45_min_forecast,DC_19_post_60_min_forecast,DC_20_post_15_min_forecast,DC_20_post_30_min_forecast,DC_20_post_45_min_forecast,DC_20_post_60_min_forecast,DC_21_post_15_min_forecast,DC_21_post_30_min_forecast,DC_21_post_45_min_forecast,DC_21_post_60_min_forecast
10,2020-05-15 04:45:00,4135001,HmiyD2TTLFNqkNe,1589489100.0,24.69232044285714,24.013224200000003,25.016309428571425,-0.11963377137085154,23.271710303809527,21.78364253333333,24.384135571428573,-0.27845267064935164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2020-05-15 05:00:00,4135001,HmiyD2TTLFNqkNe,1589490000.0,24.609516089523808,24.013224200000003,25.016309428571425,-0.12688112888888853,23.162955223809526,21.78364253333333,24.384135571428573,-0.29319799151515225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14285714,0.0,0.0,0.0,53.5,0.0,0.0,0.0,58.0,0.0,0.0,0.0,58.42857143,0.0,0.0,0.0,54.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.85714286,0.0,0.0,0.0,58.57142857,0.0,0.0,0.0,24.5,0.0,0.0,0.0,56.125,0.0,0.0,0.0,37.0,0.0,0.0,0.0,41.85714286,0.0,0.0,0.0,50.16666667,0.0,0.0,0.0,37.375,0.0,0.0,0.0,38.875,0.0,0.0,0.0,52.625,0.0,0.0,0.0,38.625,0.0,0.0,0.0,54.625,0.0,0.0,0.0,54.625,0.0,0.0,0.0,57.0,0.0,0.0,0.0,34.875,0.0,0.0,0.0,44.86422902523809
12,2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,1589490900.0,24.540702936190474,24.013224200000003,25.016309428571425,-0.1179303102453099,23.056955850952384,21.78364253333333,24.384135571428573,-0.24476970080808072,0.0,0.0,0.0,0.0,0.0,0.0,37.14285714,278.0,0.0,0.0,53.5,310.5714286,0.0,0.0,58.0,318.625,0.0,0.0,58.42857143,316.25,0.0,0.0,54.375,311.4285714,0.0,0.0,0.0,61.125,0.0,0.0,43.85714286,315.0,0.0,0.0,58.57142857,303.4285714,0.0,0.0,24.5,296.3333333,0.0,0.0,56.125,315.1428571,0.0,0.0,37.0,279.625,0.0,0.0,41.85714286,298.7142857,0.0,0.0,50.16666667,300.0,0.0,0.0,37.375,307.1428571,0.0,0.0,38.875,315.4285714,0.0,0.0,52.625,303.0,0.0,0.0,38.625,311.5714286,0.0,0.0,54.625,309.0,0.0,0.0,54.625,312.7142857,0.0,0.0,57.0,301.2857143,0.0,0.0,34.875,277.7142857,0.0,0.0,44.86422902523809,292.4810090619048
13,2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,1589491800.0,24.471944720000003,24.013224200000003,24.985215266666664,-0.09778552000000029,22.963780340476195,21.78364253333333,24.35150773333333,-0.13472243737373835,0.0,0.0,0.0,0.0,0.0,37.14285714,278.0,626.5714286,0.0,53.5,310.5714286,713.5,0.0,58.0,318.625,720.0,0.0,58.42857143,316.25,704.2857143,0.0,54.375,311.4285714,692.75,0.0,0.0,61.125,716.1428571,0.0,43.85714286,315.0,712.1428571,0.0,58.57142857,303.4285714,697.75,0.0,24.5,296.3333333,674.3333333,0.0,56.125,315.1428571,719.25,0.0,37.0,279.625,627.4285714,0.0,41.85714286,298.7142857,677.0,0.0,50.16666667,300.0,680.5,0.0,37.375,307.1428571,687.0,0.0,38.875,315.4285714,702.875,0.0,52.625,303.0,683.25,0.0,38.625,311.5714286,696.125,0.0,54.625,309.0,682.25,0.0,54.625,312.7142857,688.875,0.0,57.0,301.2857143,681.25,0.0,34.875,277.7142857,614.875,0.0,44.86422902523809,292.4810090619048,873.0
14,2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,1589492700.0,24.40234430666667,24.013224200000003,24.93773193333333,-0.0735347701010114,22.838298760476192,21.78364253333333,24.060296533333336,-0.03495755460317564,8.627212413333e-05,0.0,0.0008627212413333,4.705752225454364e-05,37.14285714,278.0,626.5714286,1224.75,53.5,310.5714286,713.5,1334.285714,58.0,318.625,720.0,1306.714286,58.42857143,316.25,704.2857143,1338.125,54.375,311.4285714,692.75,1331.857143,0.0,61.125,716.1428571,1373.875,43.85714286,315.0,712.1428571,1298.857143,58.57142857,303.4285714,697.75,1380.571429,24.5,296.3333333,674.3333333,1290.0,56.125,315.1428571,719.25,1348.142857,37.0,279.625,627.4285714,1210.0,41.85714286,298.7142857,677.0,1271.428571,50.16666667,300.0,680.5,1400.0,37.375,307.1428571,687.0,1264.142857,38.875,315.4285714,702.875,1293.571429,52.625,303.0,683.25,1296.714286,38.625,311.5714286,696.125,1289.285714,54.625,309.0,682.25,1317.714286,54.625,312.7142857,688.875,1332.857143,57.0,301.2857143,681.25,1264.714286,34.875,277.7142857,614.875,1166.857143,44.86422902523809,292.4810090619048,873.0,1292.125
15,2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,1589493600.0,24.317415719999996,24.013224200000003,24.87909953333333,-0.05496398383838466,22.652944767142856,21.78364253333333,23.709794133333336,0.012061209379509148,0.00067496784279999,0.0,0.0058869571866666,0.0003577070507232272,278.0,626.5714286,1224.75,1734.571429,310.5714286,713.5,1334.285714,1990.375,318.625,720.0,1306.714286,1963.375,316.25,704.2857143,1338.125,1904.428571,311.4285714,692.75,1331.857143,1920.25,61.125,716.1428571,1373.875,1942.142857,315.0,712.1428571,1298.857143,1937.375,303.4285714,697.75,1380.571429,1904.571429,296.3333333,674.3333333,1290.0,1870.857143,315.1428571,719.25,1348.142857,2009.625,279.625,627.4285714,1210.0,1739.571429,298.7142857,677.0,1271.428571,1875.25,300.0,680.5,1400.0,1881.2,307.1428571,687.0,1264.142857,1861.625,315.4285714,702.875,1293.571429,1865.375,303.0,683.25,1296.714286,1877.125,311.5714286,696.125,1289.285714,1895.75,309.0,682.25,1317.714286,1873.375,312.7142857,688.875,1332.857143,1897.125,301.2857143,681.25,1264.714286,1877.875,277.7142857,614.875,1166.857143,1661.5,292.4810090619048,873.0,1292.125,1862.571429
16,2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,1589494500.0,24.23066929333333,24.01163526666667,24.6789022,-0.03419733010101135,22.517311220476188,21.78364253333333,23.452380466666668,0.06618222831168742,0.0029031285894666496,0.0,0.0222816074666666,0.0014912531740201942,626.5714286,1224.75,1734.571429,1856.375,713.5,1334.285714,1990.375,2114.285714,720.0,1306.714286,1963.375,2090.285714,704.2857143,1338.125,1904.428571,2035.428571,692.75,1331.857143,1920.25,2098.428571,716.1428571,1373.875,1942.142857,2088.714286,712.1428571,1298.857143,1937.375,2024.285714,697.75,1380.571429,1904.571429,2076.285714,674.3333333,1290.0,1870.857143,1995.5,719.25,1348.142857,2009.625,2143.714286,627.4285714,1210.0,1739.571429,1873.5,677.0,1271.428571,1875.25,2036.428571,680.5,1400.0,1881.2,2034.833333,687.0,1264.142857,1861.625,2004.428571,702.875,1293.571429,1865.375,2012.428571,683.25,1296.714286,1877.125,2046.428571,696.125,1289.285714,1895.75,2062.0,682.25,1317.714286,1873.375,2045.857143,688.875,1332.857143,1897.125,2072.857143,681.25,1264.714286,1877.875,2015.285714,614.875,1166.857143,1661.5,1814.857143,873.0,1292.125,1862.571429,2022.0
17,2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,1589495400.0,24.1604522,23.976731266666665,24.3519308,-0.018166301414141814,22.547645267142855,21.78364253333333,23.452380466666668,0.09153174623376503,0.00784410097613331,0.0,0.0494097238666666,0.0038344346468121102,1224.75,1734.571429,1856.375,1842.285714,1334.285714,1990.375,2114.285714,2078.0,1306.714286,1963.375,2090.285714,2071.25,1338.125,1904.428571,2035.428571,2002.0,1331.857143,1920.25,2098.428571,2023.375,1373.875,1942.142857,2088.714286,2069.125,1298.857143,1937.375,2024.285714,2052.5,1380.571429,1904.571429,2076.285714,2036.285714,1290.0,1870.857143,1995.5,1952.428571,1348.142857,2009.625,2143.714286,2109.875,1210.0,1739.571429,1873.5,1865.142857,1271.428571,1875.25,2036.428571,1974.0,1400.0,1881.2,2034.833333,1974.666667,1264.142857,1861.625,2004.428571,1958.25,1293.571429,1865.375,2012.428571,1951.0,1296.714286,1877.125,2046.428571,1969.25,1289.285714,1895.75,2062.0,1998.75,1317.714286,1873.375,2045.857143,1987.714286,1332.857143,1897.125,2072.857143,2025.857143,1264.714286,1877.875,2015.285714,1967.125,1166.857143,1661.5,1814.857143,1740.125,1292.125,1862.571429,2022.0,1970.285714
18,2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,1589496300.0,24.147158119999997,23.976731266666665,24.328727266666665,-0.002208090505051861,22.813525407142855,21.85252493333333,24.442443933333333,0.1439508851659448,0.01738354633613331,0.0,0.0953944536,0.008086968361220196,1734.571429,1856.375,1842.285714,1877.875,1990.375,2114.285714,2078.0,2142.714286,1963.375,2090.285714,2071.25,2122.857143,1904.428571,2035.428571,2002.0,2048.142857,1920.25,2098.428571,2023.375,2121.0,1942.142857,2088.714286,2069.125,2099.428571,1937.375,2024.285714,2052.5,2072.0,1904.571429,2076.285714,2036.285714,2067.285714,1870.857143,1995.5,1952.428571,2016.75,2009.625,2143.714286,2109.875,2176.857143,1739.571429,1873.5,1865.142857,1890.125,1875.25,2036.428571,1974.0,2000.142857,1881.2,2034.833333,1974.666667,2026.857143,1861.625,2004.428571,1958.25,1897.142857,1865.375,2012.428571,1951.0,1961.428571,1877.125,2046.428571,1969.25,2050.571429,1895.75,2062.0,1998.75,1902.857143,1873.375,2045.857143,1987.714286,2043.5,1897.125,2072.857143,2025.857143,2060.125,1877.875,2015.285714,1967.125,1993.714286,1661.5,1814.857143,1740.125,1783.142857,1862.571429,2022.0,1970.285714,2041.375
19,2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,1589497200.0,24.19463574,23.976731266666665,24.5373984,0.013442014949493793,23.346838200476192,22.2067566,27.185652866666665,0.31836386652236515,0.03157759066946664,0.0,0.1419404433333333,0.013722077835628278,1856.375,1842.285714,1877.875,3246.0,2114.285714,2078.0,2142.714286,2805.625,2090.285714,2071.25,2122.857143,2736.125,2035.428571,2002.0,2048.142857,2741.5,2098.428571,2023.375,2121.0,3208.875,2088.714286,2069.125,2099.428571,2879.625,2024.285714,2052.5,2072.0,2779.5,2076.285714,2036.285714,2067.285714,3132.625,1995.5,1952.428571,2016.75,2785.285714,2143.714286,2109.875,2176.857143,2816.25,1873.5,1865.142857,1890.125,2921.571429,2036.428571,1974.0,2000.142857,2916.375,2034.833333,1974.666667,2026.857143,3172.142857,2004.428571,1958.25,1897.142857,2989.375,2012.428571,1951.0,1961.428571,2833.714286,2046.428571,1969.25,2050.571429,2996.875,2062.0,1998.75,1902.857143,3193.0,2045.857143,1987.714286,2043.5,3142.857143,2072.857143,2025.857143,2060.125,3180.142857,2015.285714,1967.125,1993.714286,2844.625,1814.857143,1740.125,1783.142857,2621.0,2022.0,1970.285714,2041.375,2891.714286
