,date_time,plant_id,source_key,unix time,mean ambient temperature,min ambient temperature,max ambient temperature,lrc ambient temperature,mean module temperature,min module temperature,max module temperature,lrc module temperature,mean irradiation,min irradiation,max irradiation,lrc irradiation
2311,2020-06-09 13:30:00,4135001,HmiyD2TTLFNqkNe,1591680600.0,30.462990257142856,29.469486666666665,31.37843957142857,0.13909503999999867,53.629487611428566,48.266762,59.80717471428572,0.25707743999999844,0.7723095867571429,0.622338436,0.9227545226666668,-0.003826569674747486
2312,2020-06-09 13:45:00,4135001,HmiyD2TTLFNqkNe,1591681500.0,30.551435710476188,29.469486666666665,31.37843957142857,0.17716894095238073,52.912525518095244,48.266762,59.80717471428572,0.37525723417027396,0.7473866690904762,0.622338436,0.917001178,0.0008148614051948035
2313,2020-06-09 14:00:00,4135001,HmiyD2TTLFNqkNe,1591682400.0,30.738881983809524,30.08868206666667,31.37843957142857,0.14826702412698375,52.90359815142857,48.177488333333336,59.80717471428572,-0.19273508923520977,0.7289197298904762,0.437669044,0.917001178,-0.02441537610880232
2314,2020-06-09 14:15:00,4135001,HmiyD2TTLFNqkNe,1591683300.0,30.77924127714286,30.08868206666667,31.37843957142857,0.0939040628571415,51.50909441142856,42.5576074,59.80717471428572,-0.5171254142568535,0.6838940984904761,0.437669044,0.8512261735714286,-0.02617706013189034
2315,2020-06-09 14:30:00,4135001,HmiyD2TTLFNqkNe,1591684200.0,30.83519647714285,30.08868206666667,31.37843957142857,0.06760228380952445,51.03119337142857,42.5576074,59.80717471428572,-0.7708160354401157,0.6739906163571427,0.437669044,0.8512261735714286,-0.030026110486291484
2316,2020-06-09 14:45:00,4135001,HmiyD2TTLFNqkNe,1591685100.0,30.833020157142858,30.08868206666667,31.37843957142857,0.03775389789321567,50.368794084761895,42.5576074,59.80717471428572,-1.067424556017315,0.6653459740904761,0.437669044,0.8512261735714286,-0.040111452776046164
2317,2020-06-09 15:00:00,4135001,HmiyD2TTLFNqkNe,1591686000.0,30.928298683809523,30.51236366666667,31.37843957142857,-0.0004987954978373455,50.27883109809524,42.5576074,59.80717471428572,-1.312410421645022,0.6446748454904763,0.437669044,0.8512261735714286,-0.03745428446782108
2318,2020-06-09 15:15:00,4135001,HmiyD2TTLFNqkNe,1591686900.0,30.92878144380952,30.51236366666667,31.37843957142857,-0.04151380121212278,49.46492437809524,42.5576074,59.80717471428572,-1.428248806060608,0.6238793388904762,0.437669044,0.8512261735714286,-0.031236616975757563
2319,2020-06-09 15:30:00,4135001,HmiyD2TTLFNqkNe,1591687800.0,30.91320337095238,30.38283207142857,31.37843957142857,-0.09730410080808184,48.514521012857145,42.5576074,59.80717471428572,-1.337017370303031,0.5990977565333334,0.437669044,0.8512261735714286,-0.01750157570274176
2320,2020-06-09 15:45:00,4135001,HmiyD2TTLFNqkNe,1591688700.0,30.797866133809528,30.2250672,31.3439494,-0.10382305434343517,46.94768782142857,42.5576074,54.52318526666667,-0.8228471472727309,0.5674023118428572,0.437669044,0.6735253459999999,-0.0042289798323232606
2321,2020-06-09 16:00:00,4135001,HmiyD2TTLFNqkNe,1591689600.0,30.698888673809524,30.180094333333333,31.3439494,-0.1127195113708509,45.7532708747619,42.5576074,50.6611794,-0.556105185425687,0.5471502549761905,0.437669044,0.6735253459999999,-0.003465606387012986
2322,2020-06-09 16:15:00,4135001,HmiyD2TTLFNqkNe,1591690500.0,30.56063202047619,29.8809834,31.3439494,-0.11968844233766426,44.76501118809524,40.778582533333335,48.177488333333336,-0.5002579205483422,0.5195123024428572,0.3971458206666666,0.6008947264285714,-0.003222660372005786
2323,2020-06-09 16:30:00,4135001,HmiyD2TTLFNqkNe,1591691400.0,30.40654064047619,29.803035600000005,31.041467333333333,-0.10879072481962437,43.88905026142858,39.41787906666666,47.85286426666667,-0.5644211962770567,0.5123572137095238,0.3661181566666667,0.6008947264285714,-0.017045831007503627
2324,2020-06-09 16:45:00,4135001,HmiyD2TTLFNqkNe,1591692300.0,30.317174800476188,29.61870526666667,31.041467333333333,-0.14470869497835553,43.429702074761906,37.96412553333333,47.85286426666667,-0.9763617661471874,0.4958917579095238,0.302090306,0.6008947264285714,-0.03155575837835498
2325,2020-06-09 17:00:00,4135001,HmiyD2TTLFNqkNe,1591693200.0,30.14932914047619,29.1915486,31.041467333333333,-0.16925112776334714,42.30666804142858,35.55735073333334,47.85286426666667,-1.1818968156132774,0.4593522484428571,0.2322751866666666,0.6008947264285714,-0.039149609187590174
2326,2020-06-09 17:15:00,4135001,HmiyD2TTLFNqkNe,1591694100.0,29.946746533809524,28.551151466666663,31.041467333333333,-0.22791456256854323,41.139785728095234,33.27215386666667,47.85286426666667,-1.4990679006349208,0.4245054800428571,0.194773326,0.6008947264285714,-0.04798860267157288
2327,2020-06-09 17:30:00,4135001,HmiyD2TTLFNqkNe,1591695000.0,29.65675650714286,28.141567066666667,30.592580066666667,-0.2533975105050512,39.52295330142857,31.68454,44.99036521428571,-1.5672700074747474,0.38227412197619043,0.1512628246666666,0.6008947264285714,-0.05295468582424242
2328,2020-06-09 17:45:00,4135001,HmiyD2TTLFNqkNe,1591695900.0,29.371931971904765,27.74433471428572,30.38283207142857,-0.29532318917749006,38.04251397619047,30.04228421428571,44.99036521428571,-1.729482467878788,0.33444950669047613,0.1033491631428571,0.6008947264285714,-0.05488069488629145
2329,2020-06-09 18:00:00,4135001,HmiyD2TTLFNqkNe,1591696800.0,29.073363118095244,27.397143533333328,30.2250672,-0.3356455822222229,36.379586861428564,28.361094066666663,44.1388428,-1.7943698349494943,0.2805599704809524,0.0619993643333333,0.5342717266666666,-0.05197859709292931
2330,2020-06-09 18:15:00,4135001,HmiyD2TTLFNqkNe,1591697700.0,28.76085945809524,27.1000306,30.180094333333333,-0.3665016292640708,34.64909492142858,26.8339234,42.5790158,-1.797758658152959,0.23022725981428568,0.03094462,0.46231383,-0.04867986276738817
2331,2020-06-09 18:30:00,4135001,HmiyD2TTLFNqkNe,1591698600.0,28.406346524761908,26.634965,29.8809834,-0.3878438504473324,32.95191498142857,25.6072164,40.778582533333335,-1.7622906401443,0.18484073702561904,0.0084486021133333,0.3971458206666666,-0.04530444244778644
